"KOD03_097"	"AD06_048"	"WC05_048"	"HS04_048"	"PS12_009"	"GS13_017"	"PWS12_133"	"UP03_048"
"X10902"	0.3462	0.4052	0.2386	0.3044	0.3273	0.4242	0.1902	0.2583
"X10904"	0.4568	0.447	0.3952	0.4346	0.484	0.3939	0.4529	0.4489
"X10911"	0.4177	0.381	0.4365	0.4801	0.4737	0.5076	0.4203	0.4843
"X10914"	0.3791	0.4347	0.3805	0.3506	0.2165	0.3182	0.4704	0.4256
"X10919"	0.4963	0.4935	0.4659	0.4865	0.4821	0.4773	0.4493	0.4791
"X10923"	0.4353	0.4817	0.447	0.3986	0.3714	0.3409	0.4873	0.3859
"X10925"	0.4912	0.5057	0.4806	0.5047	0.4717	0.4545	0.5072	0.5024
"X10928"	0.17	0.0417	0.1305	0.2745	0.1906	0.3182	0.1976	0.0533
"X10929"	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
"X10934"	0.0278	0	0.0323	0.164	0	0	0	0
"X10935"	0.1437	0.2957	0.1676	0.1444	0.2456	0	0.2228	0.1862
"X10938"	0.1036	0.0357	0.1601	0.1778	0.1437	0.0909	0	0.0256
"X1094"	0.4457	0.472	0.4384	0.4282	0.4147	0.3939	0.4511	0.4408
"X10940"	0.0962	0.0634	0.0881	0.0731	0.0945	0	0.0815	0.1186
"X10943"	0	0	0.0303	0.081	0.1509	0.0909	0.085	0.0579
"X10945"	0.475	0.4793	0.4852	0.4378	0.4091	0.4818	0.3571	0.3083
"X10946"	0.131	0.1828	0.0323	0.0788	0.1036	0	0.1558	0.1615
"X10948"	0	0	0.0323	0	0	0.0909	0.1196	0.0519
"X10949"	0.2072	0.3046	0.1724	0.2511	0.226	0.1591	0.3098	0.1653
"X1095"	0.0278	0.1828	0	0.0832	0.0563	0	0.1245	0.1778
"X10950"	0.4603	0.4103	0.4244	0.3974	0.4543	0.3636	0.4348	0.4429
"X10951"	0.0294	0.1601	0.2828	0.2479	0.139	0.0833	0.3052	0.1036
"X10953"	0.1159	0.0966	0.0881	0.1653	0.0945	0.0909	0.1196	0.0494
"X10954"	0.3726	0.4312	0.2812	0.391	0.2695	0	0.1902	0.3113
"X10958"	0.3939	0.3889	0.266	0.2745	0.2755	0.2455	0.4203	0.358
"X10962"	0	0	0	0	0	0.2273	0	0
"X10964"	0.3317	0.3355	0.2604	0.3077	0.2165	0.1591	0.4004	0.3786
"X10969"	0.0482	0.0323	0	0.0494	0.0713	0.1591	0.0815	0
"X10973"	0.0256	0.0333	0.0312	0	0.0506	0	0.1196	0.0519
"X10974"	0.0244	0	0.0907	0.027	0.101	0.1727	0.0815	0.0731
"X10976"	0.2165	0	0.0881	0	0	0.0833	0	0.0238
"X10977"	0.3643	0.4187	0.3161	0.3514	0.3589	0.2273	0.4048	0.2866
"X10979"	0.4067	0.3355	0.38	0.3378	0.366	0.2273	0.2925	0.2973
"X10980"	0.4726	0.4527	0.1676	0.2917	0.3024	0.4848	0.3605	0.3792
"X10982"	0	0	0	0.0985	0	0.0833	0.1196	0
"X10988"	0.4399	0.2976	0.2043	0.3266	0.2212	0.3636	0.3351	0.3151
"X10989"	0.419	0.4458	0.3468	0.381	0.386	0.3636	0.3458	0.419
"X10991"	0.5018	0.4989	0.4577	0.4897	0.4183	0.4015	0.5072	0.4965
"X10992"	0	0.0677	0	0.1404	0.0939	0	0	0.0238
"X10993"	0.2269	0.1552	0.0907	0.1063	0.0985	0	0.0435	0.1245
"X10998"	0	0	0	0	0.1862	0.1	0	0.027
"X10999"	0.4423	0.4938	0.4375	0.4582	0.498	0.5227	0.4567	0.3448
"X1100"	0.4738	0.5022	0.4934	0.4731	0.4683	0.3864	0.4493	0.464
"X11000"	0.1653	0.1653	0.1976	0.2065	0.0731	0.1591	0.1621	0.0749
"X11002"	0.0713	0.1516	0.142	0.0731	0.0713	0.1591	0.0815	0.0918
"X11003"	0.131	0.0655	0.3534	0.3596	0.3912	0	0.0887	0.1063
"X11006"	0.4981	0.5054	0.4657	0.3846	0.4745	0.4848	0.504	0.4925
"X11007"	0.1372	0.1774	0.3201	0.2112	0.3604	0.2273	0.2228	0.2474
"X11010"	0.1372	0.0935	0	0	0	0	0.2826	0.0697
"X11012"	0.0731	0.1226	0	0.025	0.0482	0	0	0.0238
"X11014"	0.4268	0.3161	0.3551	0.4946	0.4378	0.2273	0.3587	0.378
"X11017"	0.2019	0.0634	0.0907	0.0768	0.0962	0	0.2228	0.1159
"X11018"	0.3968	0.3611	0.4419	0.4429	0.4217	0.3091	0.4656	0.4305
"X11022"	0	0	0.119	0.0278	0	0	0	0.0263
"X11024"	0.0788	0.2293	0	0.027	0.027	0.1591	0	0.0548
"X1103"	0.0294	0	0	0.0788	0	0	0	0.101
"X11030"	0.1437	0.2586	0.0312	0.0494	0.0731	0	0.1558	0.1982
"X11032"	0.025	0	0	0	0.0244	0	0.1196	0.0697
"X11033"	0.4752	0.4517	0.142	0.2518	0.1615	0.0833	0.2536	0.4275
"X11035"	0.178	0.2957	0.3201	0.3077	0.2348	0.2955	0.1196	0.1742
"X11037"	0.1159	0.0634	0.0312	0.1906	0.0244	0	0.1976	0.1579
"X1104"	0.2019	0	0.2155	0.2119	0.2267	0	0.0435	0.1615
"X11043"	0.4986	0.484	0.4015	0.3904	0.4177	0.3409	0.5018	0.4489
"X11046"	0.468	0.5	0.379	0.4696	0.4212	0.5	0.5	0.5
"X1105"	0.4962	0.4935	0.497	0.4555	0.4128	0.4773	0.4728	0.4878
"X11052"	0.0713	0.0634	0	0.025	0.2165	0	0.0417	0.0697
"X11055"	0.4973	0.4766	0.4989	0.4777	0.4603	0.2273	0.4746	0.4909
"X11057"	0.1821	0.1828	0	0.0494	0	0	0.0815	0.2171
"X11061"	0.1186	0.0357	0	0.1444	0.0713	0	0.0417	0.025
"X11065"	0.0713	0.0935	0.0615	0.0962	0.2917	0.2879	0.3098	0.1132
"X11066"	0	0	0.0385	0.0788	0	0.1727	0.0435	0
"X11068"	0.3441	0.4127	0.4172	0.4099	0.4891	0.4818	0.4221	0.4305
"X1107"	0.4953	0.371	0.3864	0.2807	0.3457	0.4242	0.4004	0.4019
"X11070"	0.0579	0.115	0.0966	0.0286	0	0	0	0
"X11072"	0	0.0333	0.119	0.0768	0.0749	0	0	0.0238
"X11079"	0.3598	0.3034	0.4882	0.504	0.4359	0.0833	0.3351	0.212
"X1108"	0.101	0.0357	0.1505	0.1276	0.2312	0	0	0.0749
"X11080"	0.2214	0.1264	0.0677	0.0519	0	0	0.0815	0.0256
"X11082"	0.2917	0.3366	0.1552	0.3231	0.2348	0.1591	0.2826	0.2811
"X11088"	0.2689	0.1446	0.2564	0.1631	0.2421	0.0909	0.2536	0.1693
"X11090"	0.3357	0.2586	0.3381	0.4082	0.275	0.2455	0.3822	0.2917
"X11091"	0.0244	0	0	0	0	0	0.1558	0.0238
"X11096"	0.1372	0.0655	0.0634	0.1186	0.0506	0	0.085	0.0238
"X11098"	0.2072	0.0701	0.3355	0.2365	0.3237	0.4545	0.1558	0.2632
"X11099"	0.2319	0.1226	0.0677	0.0519	0.0506	0.1591	0.0417	0.0918
"X11100"	0.0244	0.0634	0	0	0.1159	0	0	0.0238
"X11101"	0.0985	0	0.0881	0.1245	0.1245	0.0909	0	0
"X11102"	0.1872	0.2751	0.0615	0.0256	0.027	0	0.0417	0.2112
"X11106"	0.0713	0.1505	0	0.0731	0	0.0833	0	0.0697
"X1111"	0.1579	0.0323	0.0303	0.1186	0.0731	0	0	0.0713
"X11111"	0	0	0	0	0.0731	0.1591	0	0
"X11112"	0.2688	0.4405	0.38	0.1676	0.4154	0.2879	0.2536	0.3724
"X11116"	0.4568	0.471	0.4115	0.4654	0.4519	0.3864	0.4625	0.4423
"X11117"	0.1186	0.0935	0.1505	0	0.0494	0	0.1196	0.0939
"X11118"	0.3306	0.2578	0.0754	0.1631	0.2162	0.0909	0.2056	0.2812
"X11119"	0.461	0.5032	0.4909	0.4853	0.4902	0.5227	0.5	0.5037
"X11121"	0.4957	0.4862	0.5049	0.4986	0.5	0.5	0.502	0.4891
"X11122"	0.2577	0.2586	0.0625	0.0256	0.0962	0.0833	0.0417	0.1934
"X11123"	0.4964	0.3632	0.3522	0.4454	0.4302	0.4924	0.4026	0.4602
"X11124"	0.4175	0.4569	0.2919	0.3992	0.3266	0.2667	0.4004	0.3939
"X11127"	0.4026	0.3793	0.4489	0.4417	0.4231	0.3939	0.5059	0.4222
"X11129"	0.5019	0.5032	0.4934	0.5038	0.4787	0.5152	0.5036	0.4907
"X1113"	0.1215	0.0345	0	0.0731	0	0.0833	0.0815	0
"X11132"	0.027	0	0	0	0	0.1591	0	0
"X11134"	0.1404	0.2672	0.0935	0.1063	0.3266	0.0833	0.0417	0.1585
"X11136"	0.3492	0.2414	0.3942	0.496	0.4161	0.4848	0.4656	0.33
"X11141"	0.5006	0.4851	0.494	0.494	0.489	0.5076	0.4511	0.4872
"X11144"	0	0.0677	0.0655	0.0548	0.1862	0.0909	0	0.0962
"X11148"	0.4744	0.5	0.3968	0.2619	0.3979	0.5	0.5	0.5
"X1115"	0.2866	0.4506	0.2742	0.3859	0.0731	0.1727	0.3929	0.2756
"X11152"	0.0856	0.0345	0.0333	0	0.0992	0	0	0.1276
"X11155"	0.3851	0.3917	0.3325	0.4659	0.2319	0.2455	0.3478	0.4141
"X11157"	0.1579	0.2032	0.0597	0.1827	0.0939	0.0833	0.0815	0.178
"X1116"	0	0	0.1226	0.025	0.025	0	0	0
"X11160"	0.0256	0	0.3161	0.1693	0.3044	0.4318	0.2312	0.0256
"X11165"	0.0579	0.0345	0.2222	0.2162	0.1123	0.1889	0.21	0.0796
"X11168"	0.0749	0.0357	0	0.1063	0	0	0	0.0256
"X11171"	0.0494	0.1226	0.0597	0.1821	0.0244	0.0833	0.2826	0
"X11175"	0.4596	0.4989	0.3669	0.4833	0.4366	0.4242	0.5036	0.4596
"X11179"	0.1404	0.1505	0.0655	0.0506	0.1472	0	0.0417	0.2072
"X1118"	0.0749	0.0357	0.0333	0.027	0.0256	0	0	0.1548
"X11180"	0.1276	0	0.1724	0.0263	0.0494	0.1591	0.1196	0.0768
"X11191"	0.286	0.2155	0.2345	0.3108	0.3273	0.2273	0.1558	0.2326
"X11193"	0.2812	0.3325	0.119	0.1778	0.2112	0.1591	0.2312	0.1245
"X1120"	0	0.0655	0.0303	0	0	0	0.1196	0.0713
"X11202"	0.0256	0.2032	0.0881	0.1821	0.2695	0.4015	0.1196	0.1159
"X11203"	0.141	0.1505	0.0881	0.0506	0.1372	0.3409	0.2228	0.1579
"X11205"	0.4073	0.3355	0.2831	0.3231	0.2695	0.1591	0.3587	0.4123
"X11207"	0.0579	0.2155	0.0677	0.0788	0.1317	0	0.0455	0.1276
"X11210"	0.3378	0.3621	0.1462	0.3782	0.2701	0.2273	0.4111	0.2807
"X11211"	0	0.0655	0.0881	0	0.1862	0	0	0
"X11212"	0.2274	0.1884	0.1155	0.0768	0	0	0.1996	0.166
"X11213"	0.4887	0.3889	0.4833	0.3723	0.4505	0.2455	0.4143	0.4902
"X11216"	0	0	0	0	0	0.1591	0	0.0482
"X11217"	0	0.0998	0.0634	0.027	0	0.0909	0	0
"X1122"	0.484	0.4264	0.4527	0.4211	0.4866	0.4318	0.4511	0.4216
"X11224"	0.4422	0.4615	0.3879	0.4805	0.3514	0.2273	0.4982	0.3929
"X11227"	0	0	0	0	0.1215	0.0833	0	0
"X11237"	0.1372	0.1505	0.2159	0.1693	0.1372	0	0.2312	0.2165
"X11238"	0.3266	0.2308	0.2414	0.2214	0.1862	0.0909	0.1558	0.1913
"X1124"	0.3281	0.2835	0.2414	0.3101	0.404	0.4394	0.3605	0.1548
"X11245"	0.0749	0.0634	0.1676	0.1404	0.0482	0.0833	0.1196	0.0238
"X11246"	0.1472	0.1349	0.1601	0.101	0.1653	0.1591	0.2228	0.1159
"X11247"	0	0	0	0.142	0	0	0	0
"X11248"	0.0263	0	0	0.0597	0	0	0.1245	0
"X11253"	0.0962	0.2906	0	0.2026	0.178	0	0.0417	0.0939
"X11258"	0.1548	0.1349	0.1226	0.2365	0.0526	0.0909	0.1196	0.2688
"X1126"	0.3317	0.1774	0.2812	0.2397	0.3171	0.0833	0.2536	0.2805
"X11261"	0.205	0.0357	0.0323	0.1693	0.1036	0	0.1976	0.1509
"X11264"	0	0	0	0.1215	0	0	0.0435	0.027
"X11274"	0.1959	0.3732	0.3306	0.3313	0.2072	0.2348	0.3355	0.381
"X11275"	0	0	0.1676	0.0962	0.1159	0	0	0
"X11276"	0	0.1226	0	0.0731	0.0939	0.2273	0	0
"X11281"	0.1906	0.1264	0.1155	0.1186	0.0506	0.1591	0.1902	0.2695
"X11289"	0	0	0.1155	0.025	0.0731	0	0	0
"X11291"	0.4406	0.4301	0.3021	0.3293	0.3293	0.4455	0.4801	0.4309
"X11296"	0.025	0.1032	0	0	0	0	0.0417	0.025
"X11299"	0.1192	0.229	0.0907	0.0494	0.0244	0	0.1196	0.0697
"X113"	0.3083	0.3355	0.2396	0.2756	0.1579	0.4394	0.3098	0.2311
"X11302"	0.4982	0.4968	0.3712	0.4724	0.4788	0.4697	0.4909	0.4983
"X11303"	0.1734	0.1264	0.0323	0.0768	0.2065	0.2273	0	0.0713
"X11305"	0.2866	0.4032	0.0323	0.1821	0.0749	0.1591	0.3822	0.2811
"X11316"	0	0	0	0.0506	0	0	0	0.1159
"X1132"	0.027	0.0655	0.0615	0.1517	0.025	0	0.1558	0.0263
"X11325"	0.0506	0.0323	0.2218	0.027	0.025	0	0.085	0.1159
"X11328"	0.2345	0.3	0.0701	0.0856	0	0	0.1558	0.1588
"X11329"	0.3591	0.3241	0.4375	0.4244	0.434	0.4242	0.4053	0.2756
"X11330"	0.0494	0.0345	0.142	0	0.1472	0.2273	0.1214	0.0494
"X11333"	0.2019	0.2516	0.4015	0.2763	0.372	0.2273	0.2826	0.2962
"X11335"	0.0713	0.1552	0.1462	0.1615	0.1372	0.1591	0.0435	0.0697
"X11348"	0.1215	0.0726	0.0333	0.0579	0.0506	0	0	0.1472
"X11350"	0.0244	0.0935	0.0615	0	0	0.1591	0.1558	0.047
"X11351"	0.2992	0.2009	0.2293	0.1472	0.0985	0.0833	0.3351	0.3201
"X11353"	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
"X11354"	0.025	0.0345	0.0333	0.256	0.0256	0	0.0815	0.0985
"X1137"	0	0	0	0.027	0.0278	0	0	0.1437
"X11372"	0	0.0634	0.119	0.0494	0.0939	0.1591	0	0.0697
"X11375"	0.0286	0	0.0655	0.0985	0.0278	0	0.1245	0.0832
"X11377"	0.1778	0.1446	0.1462	0.1906	0.0506	0.0909	0.0815	0.0968
"X11378"	0.4167	0.4585	0.3547	0.3563	0.2162	0.2455	0.3605	0.3167
"X11382"	0.2756	0.3253	0.1976	0.226	0.2119	0.1727	0.2554	0.3306
"X11383"	0	0.15	0.0323	0	0	0	0.05	0
"X1139"	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
"X11393"	0.1778	0.2092	0.1976	0.2874	0.1906	0.1591	0.3202	0.1509
"X11398"	0.1693	0.1349	0.3882	0.3423	0.4026	0.4091	0.2228	0.0749
"X114"	0.0244	0.0634	0.0303	0.0749	0.1159	0.1591	0	0.0697
"X11404"	0.1245	0.2155	0.229	0.0985	0.1615	0.0909	0.2228	0.1404
"X11405"	0	0.0333	0.0597	0.1404	0.1579	0.1591	0.0417	0.0918
"X11407"	0.0482	0.0634	0.0303	0.1186	0	0.2273	0.1558	0.0697
"X11408"	0.4764	0.4487	0.42	0.4571	0.4723	0.4909	0.4493	0.4623
"X1141"	0.497	0.5034	0.5066	0.5034	0.4927	0.5152	0.5	0.4968
"X11411"	0.1615	0.0677	0	0.1245	0.0256	0	0.0417	0.0697
"X11412"	0.0563	0.1108	0.1305	0.0749	0.1548	0	0	0
"X11416"	0.0856	0.2345	0.2308	0.1276	0.1252	0.0833	0.1245	0.1742
"X11419"	0.2583	0.1884	0	0.0256	0	0.1818	0.1902	0.1821
"X1142"	0.4457	0.4988	0.3871	0.4667	0.448	0.4242	0.4837	0.3598
"X11424"	0.1063	0	0.0345	0.2008	0.2312	0.2879	0.1558	0.1092
"X11425"	0.166	0.3161	0	0.1036	0.1186	0.0833	0.1196	0.212
"X11428"	0.33	0.2487	0.1237	0.2	0.2312	0.1727	0.3605	0.3167
"X11432"	0.1372	0.0701	0.2906	0.1693	0.1215	0.1727	0.0417	0.0749
"X11433"	0.0731	0	0.142	0.1615	0.2348	0.1591	0.085	0.0697
"X11434"	0.2165	0	0.0303	0.0506	0.0244	0.0833	0.1196	0.047
"X11441"	0.0962	0.0634	0	0	0.025	0	0.1196	0.1132
"X11447"	0.1913	0.0323	0.0323	0	0	0	0.0417	0.025
"X11449"	0.1159	0	0.0303	0.0256	0.0713	0	0	0
"X11453"	0.1123	0.1884	0.1505	0.3077	0.1284	0.1727	0.2628	0.1588
"X11456"	0.1862	0.1884	0	0.0519	0	0	0.0815	0.0962
"X11457"	0.0482	0	0.0303	0	0.1372	0	0	0.0238
"X11458"	0	0.1032	0	0	0	0	0	0.0506
"X11461"	0.4463	0.3437	0.3011	0.4244	0.453	0.1591	0.4022	0.4123
"X11463"	0.1824	0.3116	0.1653	0.2696	0.1509	0	0.1976	0.131
"X11464"	0.025	0	0	0.0506	0	0.1591	0	0
"X11471"	0.0244	0.0655	0.0323	0.1404	0.0962	0	0.1558	0
"X11472"	0.5	0.4339	0.506	0.5036	0.4933	0.5152	0.4402	0.4857
"X11478"	0.1588	0.1446	0.0333	0.0548	0.0256	0	0.0815	0
"X11479"	0.3231	0.228	0.1774	0.025	0.1862	0	0.1558	0.1545
"X11481"	0.0939	0.1264	0	0	0.0713	0	0.2312	0.0713
"X11483"	0.4602	0.3796	0.472	0.452	0.3784	0.4697	0.4308	0.3667
"X11489"	0.025	0.0333	0.0323	0.027	0.0244	0.1591	0	0.0713
"X11491"	0.4073	0.3871	0.3561	0.4513	0.4353	0.4545	0.404	0.3854
"X11493"	0.5018	0.4963	0.503	0.4849	0.4637	0.5	0.5059	0.5057
"X11498"	0.0506	0	0.0323	0	0.1404	0	0	0.0749
"X11503"	0	0.1305	0	0	0	0	0.0815	0.0238
"X11506"	0.0731	0.1505	0	0	0.0244	0.0833	0.085	0.0713
"X11507"	0.1579	0	0	0	0	0	0.0815	0.0713
"X11508"	0.1778	0.2009	0.2828	0.3252	0.3101	0.2545	0.1357	0.101
"X11520"	0.3788	0.1828	0.2032	0.1862	0.2577	0.1591	0.2826	0.1934
"X11533"	0.2165	0.3116	0.1709	0.2212	0.141	0.0909	0.3351	0.2212
"X11534"	0	0.0634	0.1264	0.0985	0.0731	0	0.0417	0.0482
"X11537"	0.0494	0.0634	0.0312	0	0	0	0.1245	0.0244
"X1154"	0.2354	0.1552	0.4828	0.2976	0.2923	0.2667	0.1558	0.2019
"X11544"	0.4726	0.4516	0.4138	0.4788	0.4393	0.4773	0.4348	0.4367
"X11546"	0	0.0333	0	0	0	0	0.0887	0.0788
"X11550"	0.4079	0.371	0.321	0.3788	0.3077	0.2273	0.4842	0.3403
"X11551"	0.0533	0.2662	0.1601	0.2214	0.0788	0	0.085	0.1906
"X11557"	0.2312	0.2586	0.2159	0.2449	0.241	0.2273	0.2826	0.178
"X11563"	0.2874	0.1396	0.1396	0.1952	0.1778	0.1727	0.2945	0.1778
"X11565"	0.0731	0	0.0935	0.0731	0.0482	0	0.1196	0.0713
"X11566"	0.1215	0	0.2628	0.081	0.0263	0	0	0.0263
"X11568"	0.0294	0.1446	0.0345	0.0579	0.0263	0.0909	0	0.1092
"X1157"	0.4951	0.5065	0.4489	0.466	0.3841	0.2879	0.4638	0.4895
"X11570"	0	0	0.0881	0	0.0244	0	0.1558	0
"X11571"	0.0548	0.2032	0.0597	0.1276	0.205	0.2273	0.2554	0.0731
"X1158"	0.1778	0.0726	0.1601	0.1092	0.1036	0.0909	0.1558	0.2
"X11580"	0.1159	0	0	0	0	0	0	0
"X11582"	0.1159	0.2032	0.0303	0.0256	0.0494	0	0.1196	0.0697
"X11584"	0.142	0.266	0.1552	0.205	0.1693	0.2879	0.2228	0.3506
"X1159"	0	0.0357	0.0701	0.0278	0	0	0.1245	0
"X11591"	0.2019	0.0345	0.119	0.0263	0.025	0	0	0.0482
"X11593"	0.0278	0.0333	0.0312	0.0278	0.0256	0.1591	0.0435	0.101
"X11595"	0	0.0726	0.0615	0.0788	0.027	0.0909	0.085	0.1372
"X1160"	0.2695	0.2345	0.2386	0.2577	0.0962	0.1591	0.1558	0.0939
"X11601"	0	0.0935	0.1462	0.0768	0.0256	0	0	0.0713
"X11605"	0	0	0.0597	0	0.1159	0.2273	0.085	0
"X11606"	0.178	0.0634	0.142	0.1615	0.1159	0	0.0815	0.0918
"X11607"	0.142	0.1446	0.1305	0.1913	0.0962	0	0.2167	0.2348
"X11609"	0.5	0.5023	0.5	0.4897	0.5043	0.5227	0.5054	0.4896
"X1161"	0	0	0	0	0	0	0.1621	0.0256
"X11613"	0.027	0.0323	0	0.027	0	0	0.1196	0.1742
"X11621"	0	0	0	0	0	0.1591	0	0
"X11622"	0	0.1769	0.1068	0.0856	0.1155	0.1591	0.1245	0.0548
"X11623"	0.2	0.2516	0.2032	0.131	0.1786	0.2879	0.2536	0.2632
"X11625"	0.0506	0.0998	0.0303	0	0.0749	0	0	0.0482
"X11626"	0.025	0.2032	0	0.2065	0.0533	0	0.0417	0.0494
"X11627"	0.0939	0.0323	0.0303	0.0749	0.1159	0.1591	0.0417	0
"X11629"	0.4467	0.3903	0.4301	0.4546	0.4822	0.4242	0.4493	0.4147
"X11630"	0.0985	0.1396	0.0701	0.1588	0.1906	0.1727	0.085	0.1821
"X11636"	0.0312	0.15	0.087	0.1155	0.1044	0	0	0.2112
"X11638"	0.1284	0.2293	0.3116	0.1778	0.2982	0.1889	0.1576	0.1913
"X11639"	0.0985	0.1505	0.1976	0.0494	0.0962	0.0833	0.0417	0
"X11640"	0.1734	0.1944	0.0634	0.0788	0	0	0	0.0563
"X11643"	0.0962	0.1785	0.2681	0.3208	0.2923	0.4394	0.1902	0.178
"X11644"	0.1472	0.1944	0.0881	0.2421	0.1215	0	0.2628	0.1976
"X11649"	0.2348	0	0.0597	0.0749	0.2072	0	0	0.0731
"X1165"	0.3293	0.3034	0.3413	0.3441	0.3378	0.3409	0.2925	0.2638
"X11650"	0.4649	0.4921	0.2753	0.3791	0.3976	0.5	0.4644	0.4686
"X11651"	0.1245	0.2586	0	0.0256	0.0256	0	0.1558	0.2449
"X11660"	0.2479	0.37	0.3468	0.4252	0.4715	0.5182	0.2925	0.3357
"X11665"	0.2681	0.2222	0.3426	0.2365	0.1631	0.1	0.3221	0.2
"X11669"	0.1404	0	0	0.025	0.0482	0	0	0
"X1167"	0.1372	0.0998	0.0597	0.0494	0	0	0.0417	0
"X11678"	0	0.037	0.0333	0.1063	0.0985	0	0.1558	0.027
"X11680"	0.2162	0.1032	0.0935	0.0548	0.1245	0	0.085	0.1906
"X11682"	0.027	0.1032	0.0881	0.0303	0.1215	0	0	0.0962
"X11685"	0.2065	0.0634	0.0303	0.0731	0.0939	0	0.0417	0.0482
"X1169"	0.361	0.5011	0.2604	0.3519	0.1579	0.3485	0.4348	0.3676
"X11692"	0.2449	0.0701	0.1264	0.0788	0.3266	0	0.1357	0.1036
"X11693"	0.3879	0.3034	0.3954	0.2957	0.2745	0.3091	0.4524	0.3492
"X11699"	0.503	0.5	0.4877	0.4897	0.4933	0.4636	0.5018	0.4396
"X11703"	0.2632	0.266	0.2893	0.2119	0.4096	0.5076	0.2536	0.2648
"X11704"	0.0731	0	0.0312	0.0494	0	0	0.1558	0
"X11705"	0.1959	0.1446	0.4556	0.3526	0.3712	0	0.2056	0.1778
"X11708"	0.4639	0.47	0.48	0.4261	0.4107	0.3444	0.2228	0.3739
"X11709"	0.1821	0.1505	0.0323	0.0992	0.2976	0.0833	0.1558	0.1742
"X11710"	0.1372	0.2092	0.1155	0.1653	0.0713	0	0.1902	0.212
"X11711"	0.025	0	0.119	0.0962	0.0244	0	0.0417	0.0697
"X11716"	0.0832	0.1944	0.1264	0.1906	0.205	0.1	0.1976	0.1517
"X11718"	0.0749	0.2293	0	0.027	0	0	0.0417	0.0286
"X11721"	0.1881	0.2155	0.1986	0.1653	0.1404	0.1591	0.1902	0.1472
"X11722"	0.2354	0.2516	0.3021	0.275	0.3317	0.2879	0.3351	0.3397
"X11725"	0.1862	0.1505	0	0	0.1159	0.1591	0	0
"X11729"	0.484	0.4735	0.5077	0.4723	0.463	0.5091	0.5	0.4253
"X11735"	0.2917	0.3538	0.3085	0.3231	0.178	0.2879	0.3804	0.3397
"X11736"	0.4872	0.4901	0.503	0.4885	0.5013	0.5152	0.4928	0.4305
"X11738"	0.3926	0.463	0.4581	0.3167	0.3215	0.0909	0.2628	0.3667
"X1174"	0	0.0323	0.0907	0.0749	0.101	0.2455	0	0
"X11742"	0.027	0.0333	0	0	0.1092	0	0.1196	0.1159
"X11745"	0.4457	0.4989	0.4419	0.4673	0.4244	0.3485	0.3351	0.4117
"X11748"	0.0548	0.0357	0.1305	0.027	0.0749	0	0.0417	0.0506
"X11749"	0.0263	0.2414	0.0615	0.0494	0.0256	0	0.1558	0.2212
"X11752"	0.1159	0.1505	0.1462	0.1404	0.1615	0	0.1214	0.1347
"X11753"	0.0256	0.1552	0.0303	0.025	0.025	0	0.0815	0.0244
"X11759"	0.0294	0.0655	0.1505	0.1276	0.0303	0	0	0
"X11761"	0.2165	0.2968	0.2228	0.4513	0.2524	0.0833	0.4348	0.3591
"X11764"	0.3317	0.266	0.3011	0.2917	0.2171	0.1591	0.2228	0.212
"X11770"	0.4927	0.4914	0.4489	0.4429	0.4085	0.3485	0.4819	0.4977
"X11771"	0.1063	0.1709	0.3296	0.2103	0.2456	0	0.1621	0.0533
"X11772"	0.0482	0	0.142	0.0494	0.0494	0.0833	0	0
"X11773"	0.0506	0.1032	0	0.0533	0	0.1	0	0.0494
"X11779"	0.027	0.0677	0	0	0	0	0.1621	0
"X11790"	0.4333	0.3504	0.1958	0.3724	0.3526	0.2273	0.2628	0.359
"X11797"	0.0939	0.1226	0.1155	0.0494	0.3018	0.1591	0.1902	0.1545
"X11798"	0.0519	0.0385	0.0634	0	0.0731	0	0.1245	0.0768
"X11799"	0	0.0323	0	0	0.1372	0.0833	0.1196	0
"X11801"	0	0.1552	0.0615	0.1276	0.0482	0.0833	0.0815	0.1545
"X11807"	0.081	0.2092	0.0634	0.1036	0.1778	0	0.085	0.1186
"X1181"	0.3378	0.2957	0.2386	0.2982	0.2165	0.1591	0.2826	0.2866
"X11812"	0.1976	0.228	0.0597	0.0962	0.0713	0.4773	0.462	0.3531
"X11814"	0.0939	0.2816	0.0312	0.1862	0.025	0.1591	0.1558	0.0737
"X11815"	0.2524	0.1552	0	0	0.0244	0	0.2078	0.1934
"X11816"	0	0	0.0303	0.0256	0.1159	0	0.085	0.0697
"X11817"	0.1437	0.1505	0.1226	0.1952	0.1186	0	0.0815	0.0494
"X11822"	0.2	0.1884	0.0615	0.1404	0.0713	0	0.1196	0.1821
"X11825"	0.0768	0.1349	0.0977	0.0768	0.0788	0	0	0.1821
"X11826"	0.0482	0.2032	0.0303	0.0256	0	0	0.1196	0.2125
"X11828"	0.0519	0.0701	0.0966	0.1734	0.0263	0.0909	0	0.027
"X11829"	0.4899	0.4868	0.5032	0.4964	0.4393	0.3409	0.3351	0.4788
"X1183"	0.1372	0.2032	0.2159	0.1952	0.1615	0.2273	0.0417	0.0697
"X11836"	0	0.1349	0	0.0256	0	0	0.0435	0
"X11838"	0	0	0.1305	0	0	0	0	0
