"KOD03_097"	"AD06_048"	"WC05_048"	"HS04_048"	"PS12_009"	"GS13_017"	"PWS12_133"	"UP03_048"
"X1083"	-0.0127	-0.0526	0	-0.0263	0	NA	-0.0222	-0.0933
"X10832"	-0.0588	-0.0175	NA	-0.0286	0	NA	NA	-0.013
"X10836"	-0.0588	NA	NA	NA	-0.1176	NA	0	NA
"X10842"	0	NA	-0.0545	-0.0133	-0.0588	1	NA	-0.0256
"X10843"	NA	NA	0	NA	NA	NA	-0.0476	NA
"X10844"	-0.0145	-0.1837	-0.0909	-0.0278	-0.1014	0	-0.122	-0.0526
"X10845"	-0.4545	-0.7576	-0.3478	-0.3818	-0.3929	-0.6923	-0.9167	-0.7333
"X10846"	0.0438	-0.0196	0.0677	-0.1111	-0.1077	0.25	-0.0732	-0.0423
"X10848"	-0.1803	-0.102	-0.0741	-0.24	-0.1385	-0.4286	-0.0476	-0.2333
"X10857"	-0.1009	-0.1321	-0.1923	-0.1343	-0.0213	-0.1	-0.122	-0.3667
"X10863"	-0.0769	-0.1154	-0.0189	-0.0423	-0.027	-0.0476	-0.122	-0.1014
"X10865"	-0.3228	-0.3539	-0.2075	-0.1272	0.0983	-0.1579	-0.3477	-0.4422
"X10866"	-0.0411	-0.125	-0.0612	NA	NA	-0.0526	NA	-0.0411
"X10869"	-0.0571	-0.16	-0.2308	-0.1176	-0.25	0	0	-0.1268
"X1087"	-1	-1	-1	-1	-1	-1	-1	-1
"X10871"	-1	-1	-1	-0.9459	-0.8462	-0.375	-1	-0.9474
"X10873"	-0.3997	-0.2371	-0.3617	-0.1611	-0.2308	-0.2222	-0.2778	-0.038
"X10876"	-0.027	-0.12	0	-0.1028	-0.0411	-0.0526	-0.1	-0.0137
"X10878"	-0.1864	-0.102	-0.0345	-0.0937	0.3702	-0.25	-0.2778	0.0604
"X1088"	0	-0.1483	-0.2263	-0.162	-0.039	0.1071	0.0108	-0.0353
"X10883"	-0.0526	-0.0345	-0.0492	0	-0.0256	NA	0	0
"X10884"	-0.0448	-0.0189	0	0	NA	0	0.6567	0
"X10886"	-0.2069	-0.2	-0.2558	-0.1746	-0.2063	0.4194	-0.2432	-0.2069
"X10888"	NA	-0.102	-0.0204	0	-0.0625	NA	0	0
"X10890"	-0.7778	-0.7143	-0.6	-0.625	-0.6327	-0.5714	-0.5862	-0.6078
"X10891"	NA	-0.0526	0	0.2897	NA	NA	NA	NA
"X10898"	-0.3975	-0.504	-0.5963	-0.2641	-0.0986	-0.4286	-0.2932	-0.2504
"X10899"	-0.1594	-0.2	0.0254	-0.2	-0.2273	-0.3333	-0.2432	-0.0165
"X1090"	-0.1617	-0.4216	-0.3308	-0.5302	-0.3625	-0.5385	-0.3237	-0.5181
"X10901"	0	-0.0169	NA	NA	0	NA	-0.0455	-0.0649
"X10902"	0.1852	-0.1915	-0.1429	-0.0374	-0.0734	-0.375	-0.0952	0.0323
"X10904"	-0.291	-0.157	-0.1862	-0.0929	-0.343	0.1538	-0.104	-0.1669
"X10911"	-0.2847	-0.125	-0.0023	-0.0935	-0.161	-0.4776	-0.1897	0.2626
"X10914"	-0.1801	-0.1105	-0.139	-0.2759	-0.1268	0.4286	-0.5714	0.0602
"X10919"	-0.8182	-0.7647	-0.561	-0.6957	-0.6596	-0.5714	-0.4839	-0.64
"X10923"	-0.3127	-0.0714	-0.157	-0.2203	-0.3077	-0.2222	-0.1115	-0.1907
"X10925"	-0.5137	-0.3182	-0.2081	-0.2193	-0.2504	0	-0.2321	-0.165
"X10928"	0.2259	0	-0.0566	-0.1786	-0.1045	0.4286	-0.1	-0.0141
"X10929"	-1	-1	-1	-1	-1	-1	-1	-1
"X10934"	0	NA	0	0.2826	NA	NA	NA	NA
"X10935"	-0.0704	-0.2	-0.0847	0.2897	0.0604	NA	-0.122	-0.1014
"X10938"	-0.0435	0	-0.0769	-0.0937	-0.0704	0	NA	0
"X1094"	-0.2585	-0.2984	-0.3132	0.0781	-0.0247	0.1538	-0.2932	-0.1344
"X10940"	-0.04	-0.0169	-0.0323	-0.0263	0.4839	NA	-0.0222	-0.0541
"X10943"	NA	NA	0	-0.0294	-0.0746	0	-0.0233	-0.0154
"X10945"	-0.181	-0.1823	-0.2081	0.0864	0.1058	-0.1321	-0.2727	-0.0541
"X10946"	-0.0606	-0.0943	0	-0.0286	-0.0435	NA	-0.0698	-0.0833
"X10948"	NA	NA	0	NA	NA	0	-0.0455	-0.0137
"X10949"	0.1336	0.0151	-0.0877	0.0567	-0.1343	-0.0476	-0.2105	-0.0857
"X1095"	0	-0.0943	NA	-0.0303	-0.0149	NA	-0.0476	-0.0937
"X10950"	-0.0864	-0.381	0.0428	-0.2258	-0.1812	-0.25	-0.4375	-0.2417
"X10951"	0	-0.0769	0.0569	-0.1525	0.3654	0	0.1064	-0.0435
"X10953"	-0.0526	-0.0357	-0.0323	-0.0857	0.4839	0	-0.0455	-0.013
"X10954"	-0.1784	-0.1222	-0.1852	-0.2148	-0.1765	NA	-0.0952	-0.2239
"X10958"	-0.1946	-0.3333	-0.1667	-0.1786	0.0191	-0.1111	-0.1897	0.0423
"X10962"	NA	NA	NA	NA	NA	-0.1	NA	NA
"X10964"	-0.25	-0.25	-0.1636	-0.2188	-0.1268	-0.0476	-0.3529	-0.1948
"X10969"	-0.0127	0	NA	-0.013	-0.0256	-0.0476	-0.0222	NA
"X10973"	0	0	0	NA	-0.0133	NA	-0.0455	-0.0137
"X10974"	0	NA	-0.0333	0	-0.0423	-0.0526	-0.0222	-0.0263
"X10976"	-0.1268	NA	-0.0323	NA	NA	0	NA	0
"X10977"	-0.2963	-0.4	-0.2245	-0.1235	0.0209	-0.1	-0.123	-0.1935
"X10979"	-0.3793	-0.25	-0.1512	-0.2581	-0.1611	-0.1	-0.1892	0.1191
"X10980"	-0.6	-0.3539	-0.0847	-0.2	-0.0484	-0.2031	-0.0402	-0.0674
"X10982"	NA	NA	NA	-0.0411	NA	0	-0.0455	NA
"X10988"	-0.2239	-0.2	0.2105	-0.2414	-0.1304	-0.25	-0.2432	0.1049
"X10989"	-0.4074	-0.3149	-0.0814	0.125	-0.0629	-0.25	-0.2571	-0.4074
"X10991"	-0.6525	-0.5517	-0.0925	-0.1741	-0.1662	0.5849	-0.3143	-0.3906
"X10992"	NA	-0.0182	NA	-0.0685	-0.039	NA	NA	0
"X10993"	-0.1333	-0.0741	-0.0333	-0.0448	-0.0411	NA	0	-0.0571
"X10998"	NA	NA	NA	NA	-0.1014	0	NA	0
"X10999"	-0.3565	0.0224	0.1429	-0.0633	-0.0298	0.2029	-0.2938	-0.1155
"X1100"	-0.39	-0.7345	-0.3512	-0.2683	-0.25	-0.2941	-0.4839	-0.1289
"X11000"	-0.0857	-0.08	-0.1071	-0.1176	-0.0263	-0.0476	-0.0732	-0.027
"X11002"	-0.0256	0.3617	-0.0667	-0.0263	-0.0256	-0.0476	-0.0222	-0.038
"X11003"	-0.0606	-0.0175	-0.0732	0.0019	-0.3455	NA	-0.0244	-0.0448
"X11006"	-0.5058	-0.2766	-0.2749	-0.3333	-0.3671	-0.2031	-0.5529	-0.5472
"X11007"	-0.0667	-0.0909	-0.2308	-0.1212	-0.0152	-0.1	-0.122	-0.1549
"X11010"	-0.0667	-0.0345	NA	NA	NA	NA	-0.1795	-0.025
"X11012"	-0.0263	-0.0526	NA	0	-0.0127	NA	NA	0
"X11014"	-0.4286	-0.2245	-0.28	-0.5553	-0.1142	-0.1	-0.2778	-0.3226
"X11017"	-0.1143	-0.0169	-0.0333	-0.0278	-0.04	NA	-0.122	-0.0526
"X11018"	-0.3571	-0.2857	-0.3139	-0.2203	0.088	-0.1765	-0.1634	-0.1912
"X11022"	NA	NA	-0.0508	0	NA	NA	NA	0
"X11024"	-0.0286	-0.1304	NA	0	0	-0.0476	NA	-0.0145
"X1103"	0	NA	NA	-0.0286	NA	NA	NA	-0.0423
"X11030"	-0.0704	-0.16	0	-0.013	-0.0263	NA	-0.0698	0.1385
"X11032"	0	NA	NA	NA	0	NA	-0.0455	-0.025
"X11033"	-0.2512	-0.0331	-0.0667	0.2684	-0.0833	0	-0.15	-0.0466
"X11035"	-0.0959	-0.2	-0.2308	-0.2188	-0.1429	0.4359	-0.0455	-0.0933
"X11037"	-0.0526	-0.0169	0	-0.1045	0	NA	-0.1	-0.0811
"X1104"	-0.1143	NA	-0.12	0.1309	0.0952	NA	0	-0.0833
"X11043"	-0.3723	-0.3537	-0.2075	-0.3448	-0.2847	-0.2222	-0.4946	-0.1669
"X11046"	-0.5745	-0.9355	-0.3191	-0.5833	-0.4118	-1	-1	-1
"X1105"	-0.814	-0.7647	-0.8235	-0.52	-0.3929	-0.5714	-0.5862	-0.7083
"X11052"	-0.0256	-0.0169	NA	0	-0.1268	NA	0	-0.025
"X11055"	-0.4194	-0.3023	-0.0991	-0.2881	-0.0864	-0.1	-0.4046	-0.0932
"X11057"	-0.0986	-0.0943	NA	-0.013	NA	NA	-0.0222	0.1011
"X11061"	-0.0541	0	NA	0.2897	-0.0256	NA	0	0
"X11065"	-0.0256	-0.0345	-0.0164	-0.04	-0.2	-0.1579	-0.2105	-0.0513
"X11066"	NA	NA	0	-0.0286	NA	-0.0526	0	NA
"X11068"	-0.2667	-0.3846	-0.2371	-0.3846	-0.2779	-0.1321	0.0129	-0.1912
"X1107"	-0.4496	-0.3043	-0.3333	-0.1875	-0.2698	-0.375	-0.3529	-0.1257
"X11070"	-0.0154	-0.0435	-0.0357	0	NA	NA	NA	NA
"X11072"	NA	0	-0.0508	-0.0278	-0.027	NA	NA	0
"X11079"	-0.1525	-0.2083	-0.1233	-0.3735	0.1397	0	-0.2432	-0.1233
"X1108"	-0.0423	0	-0.0714	-0.0588	-0.1385	NA	NA	-0.027
"X11080"	-0.129	-0.0545	-0.0182	-0.0137	NA	NA	-0.0222	0
"X11082"	-0.2	-0.0543	-0.0741	-0.2381	-0.1429	-0.0476	-0.1795	-0.0165
"X11088"	0.0438	-0.0638	-0.1556	-0.082	-0.1475	0	-0.15	-0.0882
"X11090"	-0.2542	-0.16	-0.2549	-0.3818	-0.1818	-0.1111	-0.09	-0.2
"X11091"	0	NA	NA	NA	NA	NA	-0.0698	0
"X11096"	-0.0667	-0.0175	-0.0169	-0.0541	-0.0133	NA	-0.0233	0
"X11098"	0.1336	-0.0189	-0.25	-0.1429	-0.0812	0	-0.0698	-0.1692
"X11099"	0.092	-0.0526	-0.0182	-0.0137	-0.0133	-0.0476	0	-0.038
"X11100"	0	-0.0169	NA	NA	-0.0526	NA	NA	0
"X11101"	-0.0411	NA	-0.0323	-0.0571	-0.0571	0	NA	NA
"X11102"	-0.1	0.0913	-0.0164	0	0	NA	0	-0.1212
"X11106"	-0.0256	-0.0714	NA	-0.0263	NA	0	NA	-0.025
"X1111"	-0.0811	0	0	-0.0541	-0.0263	NA	NA	-0.0256
"X11111"	NA	NA	NA	NA	-0.0263	-0.0476	NA	NA
"X11112"	-0.1746	-0.4595	-0.1512	-0.0847	-0.2671	-0.1579	-0.15	-0.1613
"X11116"	-0.291	-0.4384	-0.2151	-0.4504	-0.1617	-0.2941	-0.1282	-0.3565
"X11117"	-0.0541	-0.0345	-0.0714	NA	-0.013	NA	-0.0455	-0.039
"X11118"	0.0694	0.1381	-0.0204	-0.082	-0.125	0	-0.1053	-0.1852
"X11119"	-0.3228	-0.5385	-0.5914	-0.1334	-0.194	0.0435	-0.25	-0.3559
"X11121"	-0.3271	-0.5032	-0.3659	-0.3723	-0.1795	-0.3333	-0.0394	-0.2779
"X11122"	-0.1642	-0.16	1	0	-0.04	0	0	-0.1081
"X11123"	-0.5404	-0.1013	-0.2727	-0.3472	-0.0332	0.1538	-0.3548	-0.292
"X11124"	-0.2643	-0.5152	0.2911	-0.36	-0.2414	-0.125	-0.3529	-0.1946
"X11127"	-0.242	-0.3182	-0.3502	-0.4717	-0.4182	0.1538	-0.4609	-0.1843
"X11129"	-0.4943	-0.6026	-0.3512	-0.1908	-0.5287	-0.1324	-0.5719	-0.213
"X1113"	-0.0556	0	NA	-0.0263	NA	0	-0.0222	NA
"X11132"	0	NA	NA	NA	NA	-0.0476	NA	NA
"X11134"	-0.0685	0.0968	-0.0345	-0.0448	-0.2414	0	0	0.2308
"X11136"	-0.2727	-0.1429	-0.3478	-0.3442	-0.1385	-0.2031	-0.1634	-0.0879
"X11141"	-0.4616	-0.3744	-0.202	-0.5319	-0.3965	-0.4776	-0.2932	-0.3504
"X11144"	NA	-0.0182	-0.0175	-0.0145	-0.1014	0	NA	-0.04
"X11148"	-0.6087	-1	-0.35	-0.1667	-0.3585	-1	-1	-1
"X1115"	-0.0213	-0.1837	-0.1765	-0.1907	-0.0263	-0.0526	-0.3333	0.0023
"X11152"	-0.0313	0	0	NA	0.483	NA	NA	-0.0588
"X11155"	-0.3333	0.0545	-0.2444	-0.3118	0.092	-0.1111	0	-0.1471
"X11157"	-0.0811	-0.1111	-0.0159	0.1789	-0.039	0	-0.0222	-0.0959
"X1116"	NA	NA	-0.0526	0	0	NA	NA	NA
"X11160"	0	NA	-0.2245	-0.0882	-0.0374	0.0351	-0.1282	0
"X11165"	-0.0154	0	-0.125	-0.125	-0.0476	-0.0588	0.7835	0.6604
"X11168"	-0.027	0	NA	-0.0448	NA	NA	NA	0
"X11171"	-0.013	-0.0526	-0.0159	-0.0986	0	0	-0.1795	NA
"X11175"	-0.1967	-0.5517	0.4038	-0.4483	-0.3408	-0.375	-0.3237	-0.1967
"X11179"	-0.0685	-0.0714	-0.0175	-0.0133	-0.0725	NA	0	0.1336
"X1118"	-0.027	0	0	0	0	NA	NA	-0.0769
"X11180"	-0.0588	NA	-0.0877	0	-0.013	-0.0476	-0.0455	-0.0278
"X11191"	-0.194	-0.12	-0.1373	-0.0435	-0.0734	-0.1	-0.0698	0.3211
"X11193"	-0.1852	-0.2444	-0.0508	-0.0937	-0.1212	-0.0476	-0.1282	-0.0571
"X1120"	NA	-0.0175	0	NA	NA	NA	-0.0455	-0.0256
"X11202"	0	-0.1111	-0.0323	-0.0986	-0.1765	0.5849	-0.0455	-0.0526
"X11203"	0.2909	-0.0714	-0.0323	-0.0133	-0.0667	-0.2222	-0.122	-0.0811
"X11205"	-0.2575	-0.25	0.2508	-0.2381	-0.1765	-0.0476	-0.2778	-0.1549
"X11207"	-0.0154	-0.12	-0.0182	-0.0286	0.3675	NA	0	-0.0588
"X11210"	-0.2581	-0.2889	-0.069	-0.322	0.0068	-0.1	-0.375	-0.1875
"X11211"	NA	-0.0175	-0.0323	NA	-0.1014	NA	NA	NA
"X11212"	0.3234	-0.098	-0.0492	-0.0278	NA	NA	0.3465	0.2276
"X11213"	-0.7143	-0.3333	-0.6552	-0.1512	-0.5	-0.1111	-0.3793	-0.4885
"X11216"	NA	NA	NA	NA	NA	-0.0476	NA	-0.0127
"X11217"	NA	-0.037	-0.0169	0	NA	0	NA	NA
"X1122"	-0.343	-0.0943	0.1967	-0.0353	-0.0526	0.0351	-0.2932	-0.2989
"X11224"	-0.3447	-0.3642	-0.3333	-0.4062	-0.1235	-0.1	-0.4218	-0.202
"X11227"	NA	NA	NA	NA	-0.0556	0	NA	NA
"X11237"	-0.0667	-0.0714	-0.1228	-0.0882	-0.0667	NA	-0.1282	-0.1268
"X11238"	-0.2414	0.1975	-0.1429	-0.129	-0.1014	0	-0.0698	0.1747
"X1124"	0.0938	0.0854	-0.1429	-0.2203	-0.2377	0.431	-0.0402	-0.0769
"X11245"	-0.027	-0.0169	-0.0847	-0.0685	-0.0127	0	-0.0455	0
"X11246"	-0.0725	-0.0588	-0.0769	-0.0423	-0.0857	-0.0476	-0.122	-0.0526
"X11247"	NA	NA	NA	-0.0667	NA	NA	NA	NA
"X11248"	0	NA	NA	-0.0159	NA	NA	-0.0476	NA
"X11253"	-0.04	0.0508	NA	0.1361	-0.0959	NA	0	-0.039
"X11258"	-0.0769	-0.0588	-0.0526	-0.1429	1	0	-0.0455	-0.1746
"X1126"	-0.25	-0.0909	-0.1852	-0.1471	-0.2308	0	-0.15	-0.1884
"X11261"	-0.1148	0	0	-0.0882	-0.0435	NA	-0.1	-0.0746
"X11264"	NA	NA	NA	-0.0556	NA	NA	0	0
"X11274"	0.1724	0.1069	0.3384	0.2261	0.1336	0.6452	0.3226	0.125
"X11275"	NA	NA	-0.0847	-0.04	-0.0526	NA	NA	NA
"X11276"	NA	-0.0526	NA	-0.0263	-0.039	-0.1	NA	NA
"X11281"	-0.1045	-0.0545	-0.0492	-0.0541	-0.0133	-0.0476	-0.0952	-0.1765
"X11289"	NA	NA	-0.0492	0	-0.0263	NA	NA	NA
"X11291"	-0.1057	-0.275	-0.0031	-0.2459	-0.2459	-0.4286	0.1321	-0.3261
"X11296"	0	-0.0385	NA	NA	NA	NA	0	0
"X11299"	0.371	0.1549	-0.0333	-0.013	0	NA	-0.0455	-0.025
"X113"	-0.0541	-0.25	0.1146	0.0023	-0.0811	0.431	-0.2105	0.2789
"X11302"	-0.5177	-0.3636	-0.3061	-0.3758	-0.3052	0.2903	-0.5277	-0.0991
"X11303"	-0.0909	-0.0545	0	-0.0278	-0.1176	-0.1	NA	-0.0256
"X11305"	-0.0213	-0.2	0	-0.0986	-0.027	-0.0476	-0.09	-0.0165
"X11316"	NA	NA	NA	-0.0133	NA	NA	NA	-0.0526
"X1132"	0	-0.0175	-0.0164	0.2871	0	NA	-0.0698	0
"X11325"	-0.0133	0	-0.1273	0	0	NA	-0.0233	-0.0526
"X11328"	-0.1373	-0.2	-0.0189	-0.0313	NA	NA	-0.0698	-0.0794
"X11329"	-0.2903	-0.234	0.1429	-0.2792	-0.2097	-0.375	-0.3571	0.0023
"X11330"	-0.013	0	-0.0667	NA	-0.0725	-0.1	0.6567	-0.013
"X11333"	-0.1143	-0.1538	-0.2075	0.1856	-0.3115	-0.1	-0.1795	-0.2059
"X11335"	-0.0256	-0.0741	-0.069	-0.0833	-0.0667	-0.0476	0	-0.025
"X11348"	-0.0556	-0.0196	0	-0.0154	-0.0133	NA	NA	-0.0725
"X11350"	0	-0.0345	-0.0164	NA	NA	-0.0476	-0.0698	-0.0123
"X11351"	-0.2069	-0.1064	-0.1304	-0.0725	-0.0411	0	-0.2432	-0.2333
"X11353"	-0.9474	-1	-1	-1	-1	-1	-0.9167	-1
"X11354"	0	0	0	-0.1613	0	NA	-0.0222	-0.0411
"X1137"	NA	NA	NA	0	0	NA	NA	-0.0704
"X11372"	NA	-0.0169	-0.0508	-0.013	-0.039	-0.0476	NA	-0.025
"X11375"	0	NA	-0.0175	-0.0411	0	NA	-0.0476	-0.0303
"X11377"	-0.0937	-0.0638	-0.069	-0.1045	-0.0133	0	-0.0222	0.4834
"X11378"	0.0545	-0.3423	0.125	-0.283	-0.125	-0.1111	-0.0402	-0.2281
"X11382"	0.0023	-0.0247	-0.1071	-0.1343	0.1309	-0.0526	0.1844	0.0694
"X11383"	NA	-0.0667	0	NA	NA	NA	0	NA
"X1139"	-1	-1	-1	-1	-1	-1	-1	-1
"X11393"	-0.0937	-0.1154	-0.1071	-0.193	-0.1045	-0.0476	-0.2222	-0.0746
"X11398"	-0.0882	-0.0588	-0.1634	-0.2632	-0.242	-0.3333	-0.122	-0.027
"X114"	0	-0.0169	0	-0.027	-0.0526	-0.0476	NA	-0.025
"X11404"	-0.0571	-0.12	0.1549	-0.0411	-0.0833	0	-0.122	-0.0685
"X11405"	NA	0	-0.0159	-0.0685	-0.0811	-0.0476	0	-0.038
"X11407"	-0.0127	-0.0169	0	-0.0541	NA	-0.1	-0.0698	-0.025
"X11408"	-0.5071	-0.4857	-0.2317	-0.3976	-0.14	-0.6667	-0.4839	-0.3092
"X1141"	-0.2761	0.0068	-0.0766	-0.4772	-0.4356	-0.1324	-0.25	-0.2581
"X11411"	-0.0833	-0.0182	NA	-0.0571	0	NA	0	-0.025
"X11412"	-0.0149	-0.0417	-0.0566	-0.027	-0.0769	NA	NA	NA
"X11416"	-0.0313	-0.1373	0.1975	-0.0588	0.3693	0	-0.0476	0.2241
"X11419"	0.0323	-0.098	NA	0	NA	1	-0.0952	-0.0986
"X1142"	-0.2585	-0.521	-0.3333	-0.1905	-0.3735	-0.375	-0.4644	-0.1525
"X11424"	-0.0448	NA	0	0.17	-0.1385	-0.1579	-0.0698	-0.0462
"X11425"	0.2276	-0.2245	NA	-0.0435	-0.0541	0	-0.0455	-0.1233
"X11428"	-0.0879	-0.1489	0.4783	-0.1111	-0.1385	-0.0526	-0.0402	-0.2281
"X11432"	-0.0667	-0.0189	0.0508	-0.0882	-0.0556	-0.0526	0	-0.027
"X11433"	-0.0263	NA	-0.0667	-0.0833	-0.1429	-0.0476	-0.0233	-0.025
"X11434"	-0.1268	NA	0	-0.0133	0	0	-0.0455	-0.0123
"X11441"	-0.04	-0.0169	NA	NA	0	NA	-0.0455	-0.0513
"X11447"	0.1747	0	0	NA	NA	NA	0	0
"X11449"	-0.0526	NA	0	0	-0.0256	NA	NA	NA
"X11453"	-0.0476	-0.098	-0.0714	-0.2188	0.3684	-0.0526	-0.1579	-0.0794
"X11456"	-0.1014	-0.098	NA	-0.0137	NA	NA	-0.0222	-0.04
"X11457"	-0.0127	NA	0	NA	-0.0667	NA	NA	0
"X11458"	NA	-0.0385	NA	NA	NA	NA	NA	-0.0133
"X11461"	-0.1475	-0.2609	-0.2075	-0.1782	-0.3997	-0.0476	-0.1396	-0.1549
"X11463"	-0.0968	-0.2174	-0.08	0.0237	-0.0746	NA	-0.1	-0.0606
"X11464"	0	NA	NA	-0.0133	NA	-0.0476	NA	NA
"X11471"	0	-0.0175	0	-0.0685	-0.04	NA	-0.0698	NA
"X11472"	-0.1111	0.4238	-0.1733	-0.2542	-0.1956	-0.1324	0.1481	-0.0294
"X11478"	-0.0794	-0.0638	0	-0.0145	0	NA	-0.0222	NA
"X11479"	-0.2381	-0.1321	-0.0909	0	-0.1014	NA	-0.0698	-0.0789
"X11481"	-0.039	-0.0545	NA	NA	-0.0256	NA	-0.1282	-0.0256
"X11483"	-0.292	-0.3171	-0.2984	-0.2558	-0.3214	0.2903	-0.211	-0.0227
"X11489"	0	0	0	0	0	-0.0476	NA	-0.0256
"X11491"	-0.2575	-0.3333	-0.1064	-0.2741	0.0236	-0.4667	0.0717	-0.0759
"X11493"	-0.524	-0.3201	-0.3667	-0.2964	-0.0782	-0.3333	-0.375	-0.1449
"X11498"	-0.0133	NA	0	NA	-0.0685	NA	NA	-0.027
"X11503"	NA	-0.0566	NA	NA	NA	NA	-0.0222	0
"X11506"	-0.0263	-0.0714	NA	NA	0	0	-0.0233	-0.0256
"X11507"	-0.0811	NA	NA	NA	NA	NA	-0.0222	-0.0256
"X11508"	-0.0937	-0.1064	0.0569	0.1214	-0.2203	0.6429	-0.0526	-0.0423
"X11520"	-0.1878	-0.0943	-0.1111	-0.1014	-0.1642	-0.0476	-0.1795	-0.1081
"X11533"	-0.1268	-0.2174	-0.0833	-0.1304	0.2909	0	-0.2432	-0.1304
"X11534"	NA	-0.0169	-0.0545	-0.0411	-0.0263	NA	0	-0.0127
"X11537"	-0.013	-0.0169	0	NA	NA	NA	-0.0476	0
"X1154"	0.0674	-0.0741	0.2405	-0.2063	-0.0263	-0.125	-0.0698	-0.1143
"X11544"	-0.6	-0.5	-0.3913	-0.3052	-0.3425	-0.5714	-0.4375	-0.2052
"X11546"	NA	0	NA	NA	NA	NA	-0.0244	-0.0286
"X11550"	-0.136	-0.3043	-0.0383	-0.1878	-0.2188	-0.1	-0.2571	-0.1195
"X11551"	-0.0141	0.1329	-0.0769	-0.129	-0.0286	NA	-0.0233	-0.1045
"X11557"	-0.1385	-0.16	-0.1228	-0.1515	0.2739	-0.1	-0.1795	-0.0959
"X11563"	-0.193	-0.0612	-0.0612	-0.1077	-0.0937	-0.0526	0.1141	-0.0937
"X11565"	-0.0263	NA	-0.0345	-0.0263	-0.0127	NA	-0.0455	-0.0256
"X11566"	-0.0556	NA	-0.1579	-0.0294	0	NA	NA	0
"X11568"	0	-0.0638	0	-0.0154	0	0	NA	-0.0462
"X1157"	-0.5764	-0.2102	-0.3502	-0.3411	-0.3333	-0.1579	-0.3477	-0.4104
"X11570"	NA	NA	-0.0323	NA	0	NA	-0.0698	NA
"X11571"	-0.0145	-0.1111	-0.0159	-0.0588	-0.1148	-0.1	0.1844	-0.0263
"X1158"	-0.0937	-0.0196	-0.0769	-0.0462	-0.0435	0	-0.0698	-0.1111
"X11580"	-0.0526	NA	NA	NA	NA	NA	NA	NA
"X11582"	-0.0526	-0.1111	0	0	-0.013	NA	-0.0455	-0.025
"X11584"	-0.0667	-0.1667	-0.0741	-0.1148	-0.0882	-0.1579	-0.122	-0.2759
"X1159"	NA	0	-0.0189	0	NA	NA	-0.0476	NA
"X11591"	-0.1143	0	-0.0508	0	0	NA	NA	-0.0127
"X11593"	0	0	0	0	0	-0.0476	0	-0.0423
"X11595"	NA	-0.0196	-0.0164	-0.0286	0	0	-0.0233	-0.0667
"X1160"	-0.1765	-0.1373	-0.1429	-0.1642	-0.04	-0.0476	-0.0698	-0.039
"X11601"	NA	-0.0345	-0.069	-0.0278	0	NA	NA	-0.0256
"X11605"	NA	NA	-0.0159	NA	-0.0526	-0.1	-0.0233	NA
"X11606"	-0.0959	-0.0169	-0.0667	-0.0833	-0.0526	NA	-0.0222	-0.038
"X11607"	-0.0667	-0.0638	-0.0566	0.1747	-0.04	NA	0.3407	-0.1429
"X11609"	-0.1579	-0.659	-0.4545	-0.1741	-0.3059	0.2029	-0.4014	-0.2951
"X1161"	NA	NA	NA	NA	NA	NA	-0.0732	0
"X11613"	0	0	NA	0	NA	NA	-0.0455	-0.0933
"X11621"	NA	NA	NA	NA	NA	-0.0476	NA	NA
"X11622"	NA	-0.087	-0.04	-0.0313	-0.0492	-0.0476	-0.0476	-0.0145
"X11623"	-0.1111	-0.1538	-0.1111	-0.0606	0.2222	-0.1579	-0.15	-0.1692
"X11625"	-0.0133	-0.037	0	NA	-0.027	NA	NA	-0.0127
"X11626"	0	-0.1111	NA	-0.1176	-0.0141	NA	0	-0.013
"X11627"	-0.039	0	0	-0.027	-0.0526	-0.0476	0	NA
"X11629"	-0.1194	-0.1387	-0.275	-0.3826	-0.3097	-0.375	-0.4839	-0.0247
"X11630"	-0.0411	-0.0612	-0.0189	-0.0794	-0.1045	-0.0526	-0.0233	-0.0986
"X11636"	0	-0.0667	1	-0.0492	0.482	NA	NA	-0.1212
"X11638"	0.3684	-0.1304	-0.2174	-0.0937	-0.0317	-0.0588	0.4713	0.1747
"X11639"	-0.0411	-0.0714	-0.1071	-0.013	-0.04	0	0	NA
"X11640"	-0.0909	-0.102	-0.0169	-0.0286	NA	NA	NA	-0.0149
"X11643"	-0.04	0.2771	0.0677	-0.0665	-0.0263	0.431	-0.0952	-0.0959
"X11644"	-0.0725	-0.102	-0.0323	-0.1475	-0.0556	NA	-0.1579	-0.1111
"X11649"	-0.1429	NA	-0.0159	-0.027	0.1336	NA	NA	-0.0263
"X1165"	-0.2459	-0.2083	-0.2558	-0.2667	-0.2581	-0.2222	-0.1892	0.0281
"X11650"	-0.2134	-0.0887	0.0625	-0.1801	0.0184	0.5	0.0638	0.093
"X11651"	-0.0571	-0.16	NA	0	0	NA	-0.0698	-0.1515
"X11660"	-0.1525	-0.2973	-0.0814	-0.1423	-0.0605	-0.2281	-0.1892	-0.2542
"X11665"	-0.1724	-0.125	-0.0425	-0.1429	-0.082	0	0.0552	-0.1111
"X11669"	-0.0685	NA	NA	0	-0.0127	NA	NA	NA
"X1167"	-0.0667	-0.037	-0.0159	-0.013	NA	NA	0	NA
"X11678"	NA	0	0	-0.0448	-0.0411	NA	-0.0698	0
"X11680"	-0.125	-0.0385	-0.0345	-0.0145	-0.0571	NA	-0.0233	-0.1045
